#wave = wavelength (um)
#flux = flux (W/cm^2/um)
#stdev = standard deviation of flux measurement (W/cm^2/um)
#det = LWS detector number (0-9)
#
#wave    flux         stdev           det
105.2160  3.64509e-18  1.76771e-20      6
105.2161  3.74630e-18  1.74659e-20      6
105.3233  3.89425e-18  2.65742e-20      5
105.3233  3.94749e-18  2.03835e-20      5
105.3738  3.73425e-18  1.83729e-20      6
105.3738  3.63145e-18  1.86543e-20      6
105.4591  3.86440e-18  2.90553e-20      5
105.4592  3.93282e-18  1.88356e-20      5
105.5313  3.67805e-18  1.78460e-20      6
105.5313  3.60243e-18  1.99286e-20      6
105.5816  3.89514e-18  2.54109e-20      5
105.5816  3.86173e-18  3.19758e-20      5
105.6885  3.61736e-18  2.10331e-20      6
105.6885  3.65419e-18  1.76729e-20      6
105.7173  3.91506e-18  1.90527e-20      5
105.7173  3.85399e-18  2.86618e-20      5
105.8454  3.53295e-18  1.73510e-20      6
105.8455  3.63240e-18  1.92850e-20      6
105.8531  3.87522e-18  1.78056e-20      5
105.8531  3.76526e-18  2.43133e-20      5
105.9888  3.90276e-18  2.40860e-20      5
105.9888  3.78088e-18  2.33906e-20      5
106.0021  3.53675e-18  2.11432e-20      6
106.0021  3.65409e-18  1.98895e-20      6
106.1245  3.84157e-18  2.21735e-20      5
106.1245  3.75457e-18  2.08506e-20      5
106.1585  3.61273e-18  1.30091e-20      6
106.1585  3.59910e-18  2.16575e-20      6
106.2602  3.82563e-18  2.96551e-20      5
106.2602  3.69950e-18  3.47462e-20      5
106.3146  3.61753e-18  2.10716e-20      6
106.3146  3.62623e-18  2.45937e-20      6
106.3958  3.78248e-18  2.56157e-20      5
106.3958  3.68013e-18  2.78440e-20      5
106.4704  3.59764e-18  1.69872e-20      6
106.4704  3.60912e-18  2.31144e-20      6
106.5314  3.80038e-18  2.74049e-20      5
106.5314  3.67003e-18  2.04027e-20      5
106.6260  3.60433e-18  1.73039e-20      6
106.6260  3.55813e-18  2.36952e-20      6
106.6670  3.74330e-18  2.12144e-20      5
106.6670  3.63245e-18  2.18360e-20      5
106.7813  3.57022e-18  2.10665e-20      6
106.7813  3.51655e-18  2.60499e-20      6
106.8026  3.68753e-18  1.99696e-20      5
106.8026  3.80715e-18  2.83957e-20      5
106.9363  3.49172e-18  1.75674e-20      6
106.9363  3.48928e-18  2.07480e-20      6
106.9381  3.69063e-18  2.29134e-20      5
106.9381  3.78606e-18  2.90028e-20      5
107.0736  3.67700e-18  2.63758e-20      5
107.0736  3.77538e-18  3.19204e-20      5
107.0910  3.50094e-18  1.61363e-20      6
107.0911  3.45208e-18  1.77124e-20      6
107.2091  3.74184e-18  2.63375e-20      5
107.2091  3.58765e-18  2.72680e-20      5
107.2455  3.49052e-18  1.73309e-20      6
107.2456  3.47637e-18  1.82457e-20      6
107.3445  3.57466e-18  2.66547e-20      5
107.3445  3.68227e-18  3.79532e-20      5
107.3844  3.48101e-18  1.46905e-20      6
107.3844  3.47399e-18  1.78333e-20      6
107.4666  3.60919e-18  1.98827e-20      5
107.4666  3.73819e-18  2.59215e-20      5
107.5384  3.49395e-18  1.83165e-20      6
107.5384  3.47134e-18  1.95626e-20      6
107.6020  3.73215e-18  2.96173e-20      5
107.6020  3.58286e-18  2.59188e-20      5
107.6921  3.47098e-18  2.09437e-20      6
107.6921  3.44117e-18  1.60658e-20      6
107.7374  3.69943e-18  3.39840e-20      5
107.7374  3.53630e-18  2.68391e-20      5
107.8456  3.45598e-18  2.77211e-20      6
107.8456  3.45452e-18  1.77873e-20      6
107.8729  3.54026e-18  2.79796e-20      5
107.8729  3.62980e-18  2.68274e-20      5
107.9989  3.43588e-18  1.76794e-20      6
107.9989  3.43538e-18  2.24695e-20      6
108.0083  3.59264e-18  3.19996e-20      5
108.0083  3.44244e-18  2.97754e-20      5
108.1437  3.48813e-18  3.27381e-20      5
108.1437  3.57193e-18  2.91965e-20      5
108.1519  3.43809e-18  1.88588e-20      6
108.1519  3.43931e-18  1.58463e-20      6
108.2791  3.39605e-18  2.91421e-20      5
108.2791  3.54679e-18  3.33487e-20      5
108.3046  3.41161e-18  1.89166e-20      6
108.3046  3.40575e-18  1.86002e-20      6
108.4145  3.49381e-18  3.34214e-20      5
108.4145  3.37173e-18  3.01467e-20      5
108.4571  3.38865e-18  1.70765e-20      6
108.4571  3.39295e-18  2.29987e-20      6
108.5499  3.33185e-18  3.55865e-20      5
108.5499  3.51846e-18  3.24137e-20      5
108.6093  3.34951e-18  1.41699e-20      6
108.6093  3.32470e-18  1.63055e-20      6
108.6852  3.52725e-18  3.19248e-20      5
108.6852  3.36083e-18  2.22587e-20      5
108.7613  3.32334e-18  2.04186e-20      6
108.7613  3.31711e-18  2.35192e-20      6
108.8206  3.50217e-18  3.10733e-20      5
108.8206  3.38131e-18  2.22562e-20      5
108.9130  3.31078e-18  2.42845e-20      6
108.9130  3.31885e-18  1.88735e-20      6
108.9560  3.47336e-18  3.48212e-20      5
108.9560  3.29318e-18  3.10412e-20      5
109.0645  3.32495e-18  2.23873e-20      6
109.0646  3.31779e-18  1.30306e-20      6
109.0913  3.26589e-18  2.92855e-20      5
109.0914  3.44478e-18  2.91874e-20      5
109.2157  3.29996e-18  1.44794e-20      6
109.2157  3.28115e-18  2.15090e-20      6
109.2267  3.43226e-18  3.59690e-20      5
109.2268  3.29397e-18  3.00883e-20      5
109.3620  3.40228e-18  3.19362e-20      5
109.3620  3.33982e-18  3.66523e-20      5
109.3667  3.32931e-18  1.61301e-20      6
109.3668  3.30291e-18  2.11716e-20      6
109.4842  3.42283e-18  2.52485e-20      5
109.4842  3.28360e-18  3.88755e-20      5
109.5026  3.27743e-18  2.05809e-20      6
109.5026  3.31616e-18  1.70043e-20      6
109.6194  3.39565e-18  3.81141e-20      5
109.6195  3.27516e-18  3.28910e-20      5
109.6531  3.27037e-18  1.80368e-20      6
109.6531  3.23369e-18  2.17288e-20      6
109.7548  3.28848e-18  2.70407e-20      5
109.7548  3.17390e-18  3.55382e-20      5
109.8035  3.13580e-18  2.39582e-20      6
109.8035  3.20746e-18  1.64756e-20      6
109.8903  3.08019e-18  3.72979e-20      5
109.8903  3.26420e-18  3.61314e-20      5
109.9536  3.19878e-18  1.56137e-20      6
109.9536  3.12357e-18  1.90166e-20      6
110.1035  3.16327e-18  1.43358e-20      6
110.1035  3.12561e-18  1.78950e-20      6
110.2532  3.16765e-18  1.75433e-20      6
110.2532  3.15163e-18  2.34998e-20      6
110.4026  3.17816e-18  1.73680e-20      6
110.4026  3.15648e-18  2.08108e-20      6
110.5518  3.14668e-18  1.89586e-20      6
110.5519  3.19051e-18  1.71144e-20      6
110.7008  3.18243e-18  1.54460e-20      6
110.7008  3.16270e-18  2.01613e-20      6
110.8496  3.14984e-18  1.19623e-20      6
110.8496  3.10702e-18  1.98532e-20      6
110.9982  3.13905e-18  1.71504e-20      6
110.9982  3.09838e-18  1.53282e-20      6
111.1465  3.16199e-18  1.68808e-20      6
111.1465  3.08756e-18  1.60440e-20      6
111.2946  3.15186e-18  1.73875e-20      6
111.2946  3.09678e-18  1.64704e-20      6
111.4426  3.08486e-18  1.91606e-20      6
111.4426  3.14250e-18  1.72471e-20      6
111.5903  3.12377e-18  1.21433e-20      6
111.5903  3.09481e-18  1.99577e-20      6
111.7377  3.11234e-18  1.30801e-20      6
111.7378  3.07232e-18  1.25016e-20      6
111.8850  3.10500e-18  1.49981e-20      6
111.8851  3.06175e-18  1.82704e-20      6
112.0321  3.10993e-18  1.51944e-20      6
112.0321  3.07889e-18  1.42041e-20      6
112.1644  3.11446e-18  1.46098e-20      6
112.1789  3.03450e-18  2.06706e-20      6
112.3111  3.02018e-18  1.58489e-20      6
112.3111  3.10890e-18  1.50850e-20      6
112.4575  2.97395e-18  1.80779e-20      6
112.4575  3.06488e-18  1.45855e-20      6
112.6038  3.02410e-18  1.77549e-20      6
112.6039  2.94183e-18  1.56271e-20      6
112.7500  3.01826e-18  1.77442e-20      6
112.7500  2.93926e-18  1.23117e-20      6
112.8959  3.04509e-18  2.02110e-20      6
112.8959  2.91281e-18  1.60321e-20      6
113.0416  2.91564e-18  1.74867e-20      6
113.0416  3.03567e-18  1.62819e-20      6
113.1871  2.91083e-18  1.97782e-20      6
113.1871  3.00650e-18  1.62130e-20      6
113.3325  3.02412e-18  2.04098e-20      6
113.3325  2.89504e-18  1.30213e-20      6
113.4776  3.00520e-18  2.19366e-20      6
113.4776  2.87195e-18  1.14087e-20      6
113.6225  2.99438e-18  2.08551e-20      6
113.6226  2.86535e-18  1.27871e-20      6
113.7673  2.99183e-18  1.62967e-20      6
113.7673  2.88015e-18  1.46147e-20      6
113.9119  2.97911e-18  2.03671e-20      6
113.9120  2.90883e-18  1.49069e-20      6
114.0563  3.01639e-18  2.19032e-20      6
114.0564  2.91525e-18  1.64546e-20      6
114.2006  3.01402e-18  1.76363e-20      6
114.2006  2.91417e-18  1.56056e-20      6
114.3304  2.99495e-18  2.06328e-20      6
114.3445  2.93701e-18  1.61001e-20      6
114.4742  2.94790e-18  1.85935e-20      6
114.4743  2.88440e-18  1.50564e-20      6
114.6179  2.83984e-18  1.43252e-20      6
114.6179  2.92692e-18  1.23781e-20      6
114.7614  2.81345e-18  1.29914e-20      6
114.7614  2.91326e-18  1.41244e-20      6
114.9048  2.81265e-18  1.43911e-20      6
114.9048  2.88895e-18  1.40385e-20      6
115.0480  2.86546e-18  1.48258e-20      6
115.0480  2.82150e-18  1.97117e-20      6
115.1911  2.87562e-18  1.48285e-20      6
115.1911  2.77820e-18  1.64939e-20      6
115.3339  2.82176e-18  1.62556e-20      6
115.3339  2.75370e-18  1.57077e-20      6
115.4766  2.72421e-18  2.22747e-20      6
115.4767  2.82308e-18  1.85319e-20      6
115.6192  2.69876e-18  1.25221e-20      6
115.6192  2.78647e-18  1.44055e-20      6
115.7616  2.77487e-18  1.45857e-20      6
115.7616  2.70301e-18  1.35734e-20      6
115.9038  2.78274e-18  1.49002e-20      6
115.9039  2.70089e-18  1.52485e-20      6
116.0459  2.79374e-18  1.38735e-20      6
116.0460  2.69467e-18  1.30309e-20      6
116.1879  2.77754e-18  1.42816e-20      6
116.1879  2.66687e-18  1.40210e-20      6
116.3296  2.65880e-18  1.70917e-20      6
116.3297  2.76936e-18  1.53113e-20      6
116.4712  2.64156e-18  1.53057e-20      6
116.4713  2.72877e-18  1.60210e-20      6
116.6127  2.61421e-18  1.64129e-20      6
116.6127  2.66517e-18  1.48407e-20      6
116.7399  2.58995e-18  1.27693e-20      6
116.7399  2.67197e-18  1.32505e-20      6
116.8811  2.69695e-18  1.70263e-20      6
116.8811  2.60484e-18  1.50525e-20      6
117.0221  2.66249e-18  1.54654e-20      6
117.0222  2.57205e-18  1.78391e-20      6
117.1631  2.65409e-18  1.17094e-20      6
117.1631  2.55175e-18  1.71896e-20      6
117.3038  2.65198e-18  1.37236e-20      6
117.3038  2.51787e-18  1.45902e-20      6
117.4444  2.66610e-18  1.27244e-20      6
117.4444  2.50212e-18  1.48576e-20      6
117.5849  2.67670e-18  1.61348e-20      6
117.5849  2.50909e-18  1.57342e-20      6
117.7253  2.52351e-18  1.48045e-20      6
117.7253  2.68947e-18  1.66958e-20      6
117.8655  2.54004e-18  1.67541e-20      6
117.8655  2.68035e-18  1.74269e-20      6
118.0056  2.67723e-18  1.77114e-20      6
118.0056  2.52697e-18  1.57416e-20      6
118.1455  2.62544e-18  2.06861e-20      6
118.1455  2.52131e-18  1.67753e-20      6
118.2853  2.62009e-18  2.16500e-20      6
118.2853  2.53211e-18  1.27505e-20      6
118.4112  2.59888e-18  1.59465e-20      6
118.4250  2.50198e-18  1.04778e-20      6
118.5646  2.47308e-18  1.30366e-20      6
118.5646  2.56989e-18  1.41976e-20      6
118.7040  2.46587e-18  9.89840e-21      6
118.7040  2.55873e-18  1.35877e-20      6
118.8433  2.57054e-18  1.06085e-20      6
118.8433  2.45184e-18  1.26966e-20      6
118.9686  2.58908e-18  1.59830e-20      6
118.9686  2.42677e-18  1.39301e-20      6
119.1077  2.55765e-18  1.64269e-20      6
119.1077  2.42836e-18  1.36363e-20      6
119.2466  2.37198e-18  9.74473e-21      6
119.2467  2.56369e-18  1.10459e-20      6
119.3855  2.54304e-18  1.77211e-20      6
119.3855  2.36981e-18  9.80702e-21      6
119.5242  2.32527e-18  1.28939e-20      6
119.5242  2.51784e-18  1.62306e-20      6
119.6628  2.29996e-18  1.43649e-20      6
119.6628  2.51119e-18  1.16240e-20      6
119.8013  2.49661e-18  1.32035e-20      6
119.8013  2.30548e-18  1.40878e-20      6
119.9397  2.49231e-18  1.54914e-20      6
119.9397  2.31683e-18  1.20086e-20      6
120.0780  2.48495e-18  1.88389e-20      6
120.0780  2.28104e-18  1.21446e-20      6
120.2162  2.46322e-18  1.83002e-20      6
120.2162  2.26288e-18  1.12556e-20      6
120.3543  2.25866e-18  1.38074e-20      6
120.3543  2.46340e-18  1.70990e-20      6
120.4922  2.24926e-18  1.34930e-20      6
120.4922  2.43755e-18  1.37600e-20      6
120.6301  2.43193e-18  1.43453e-20      6
120.6301  2.20677e-18  1.39938e-20      6
120.7679  2.20091e-18  1.34585e-20      6
120.7679  2.43810e-18  1.41945e-20      6
120.9055  2.42614e-18  1.72727e-20      6
120.9055  2.18972e-18  1.54551e-20      6
121.0295  2.39936e-18  1.57522e-20      6
121.0429  2.15644e-18  2.03403e-20      6
121.1669  2.30807e-18  1.46070e-20      6
121.1670  2.04534e-18  1.58385e-20      6
121.3042  1.93012e-18  1.92463e-20      6
121.3042  2.18498e-18  1.14814e-20      6
121.4415  1.88442e-18  1.12193e-20      6
121.4415  2.08821e-18  1.18548e-20      6
121.5787  1.87717e-18  1.11933e-20      6
121.5787  2.04448e-18  1.11140e-20      6
121.7158  1.89532e-18  1.17512e-20      6
121.7158  2.06552e-18  1.07767e-20      6
121.8528  1.97379e-18  1.13944e-20      6
121.8528  2.10716e-18  1.17260e-20      6
121.9898  2.18694e-18  1.14227e-20      6
121.9898  2.05465e-18  1.22495e-20      6
122.1266  2.22483e-18  1.10478e-20      6
122.1266  2.08553e-18  9.90676e-21      6
122.2634  2.07230e-18  1.01004e-20      6
122.2634  2.23583e-18  1.28259e-20      6
122.4001  2.26998e-18  1.30808e-20      6
122.4001  2.08854e-18  1.28572e-20      6
122.5367  2.10736e-18  8.02409e-21      6
122.5367  2.30337e-18  1.28765e-20      6
122.6732  2.34663e-18  1.28440e-20      6
122.6732  2.13816e-18  9.27012e-21      6
122.8097  2.15374e-18  1.32028e-20      6
122.8097  2.35508e-18  1.30296e-20      6
122.9461  2.38196e-18  9.52238e-21      6
122.9461  2.13635e-18  1.32680e-20      6
122.9955  2.15761e-18  8.13500e-21      7
122.9955  2.10246e-18  9.02235e-21      7
123.0823  2.38571e-18  1.60046e-20      6
123.0824  2.14511e-18  1.37767e-20      6
123.1559  2.11661e-18  1.20046e-20      7
123.1559  2.15886e-18  1.23275e-20      7
123.2186  2.38109e-18  1.12844e-20      6
123.2186  2.14083e-18  1.13982e-20      6
123.3159  2.11951e-18  1.32912e-20      7
123.3159  2.15619e-18  1.31845e-20      7
123.3546  2.39247e-18  1.33731e-20      6
123.3547  2.13263e-18  1.41843e-20      6
123.4755  2.10573e-18  1.35067e-20      7
123.4755  2.13552e-18  1.20190e-20      7
123.4775  2.10922e-18  1.49908e-20      6
123.4841  2.39313e-18  1.67535e-20      6
123.6133  2.36983e-18  1.56847e-20      6
123.6133  2.10619e-18  1.61998e-20      6
123.6349  2.08464e-18  1.27528e-20      7
123.6349  2.11114e-18  1.13434e-20      7
123.7492  2.35500e-18  1.18448e-20      6
123.7493  2.11457e-18  1.49170e-20      6
123.7939  2.10432e-18  1.03881e-20      7
123.7939  2.11995e-18  1.32684e-20      7
123.8852  2.36379e-18  1.35850e-20      6
123.8852  2.10421e-18  1.15202e-20      6
123.9526  2.11397e-18  8.72381e-21      7
123.9526  2.12172e-18  1.41803e-20      7
124.0210  2.33040e-18  1.25677e-20      6
124.0210  2.05971e-18  1.11276e-20      6
124.1110  2.10637e-18  1.15066e-20      7
124.1111  2.12317e-18  1.31589e-20      7
124.1568  2.04811e-18  1.43325e-20      6
124.1568  2.31397e-18  1.27291e-20      6
124.2691  2.12885e-18  1.64578e-20      7
124.2691  2.08759e-18  9.31302e-21      7
124.2925  2.05692e-18  1.58847e-20      6
124.2925  2.30854e-18  1.41280e-20      6
124.4270  2.10558e-18  1.26303e-20      7
124.4270  2.07726e-18  8.57796e-21      7
124.4282  2.31065e-18  1.99752e-20      6
124.4282  2.04960e-18  1.27031e-20      6
124.5637  2.32678e-18  2.23108e-20      6
124.5637  2.01851e-18  1.24476e-20      6
124.5843  2.07601e-18  1.13203e-20      7
124.5845  2.06998e-18  1.10251e-20      7
124.6993  2.00647e-18  1.23771e-20      6
124.6993  2.28912e-18  2.13859e-20      6
124.7261  2.07897e-18  1.02462e-20      7
124.7415  2.06904e-18  1.09232e-20      7
124.8348  2.01587e-18  1.42871e-20      6
124.8348  2.31036e-18  1.56067e-20      6
124.8829  2.08308e-18  1.22250e-20      7
124.8829  2.03846e-18  1.26606e-20      7
124.9702  2.31548e-18  1.59085e-20      6
124.9702  2.02302e-18  1.27034e-20      6
125.0396  2.05422e-18  1.26779e-20      7
125.0396  2.07057e-18  9.43390e-21      7
125.1055  2.33550e-18  1.34008e-20      6
125.1056  2.01413e-18  1.84369e-20      6
125.1959  2.04388e-18  1.14754e-20      7
125.1959  2.05865e-18  9.08862e-21      7
125.2408  2.32488e-18  1.98742e-20      6
125.2408  2.01244e-18  1.20607e-20      6
125.3519  2.02673e-18  1.09538e-20      7
125.3520  2.04551e-18  1.30717e-20      7
125.3629  2.00301e-18  1.57603e-20      6
125.3629  2.29717e-18  1.64029e-20      6
125.4979  2.30362e-18  8.59898e-21      6
125.4980  1.99427e-18  1.29604e-20      6
125.5077  2.00623e-18  8.16675e-21      7
125.5077  2.04776e-18  1.25821e-20      7
125.6331  2.28322e-18  1.30404e-20      6
125.6332  1.97931e-18  1.42050e-20      6
125.6632  1.98733e-18  1.20012e-20      7
125.6632  2.04015e-18  1.52861e-20      7
125.7683  2.27431e-18  1.49247e-20      6
125.7683  1.96898e-18  1.29798e-20      6
125.8183  1.97747e-18  9.03052e-21      7
125.8183  2.02637e-18  1.06559e-20      7
125.9034  2.24073e-18  1.64490e-20      6
125.9034  1.92856e-18  1.39411e-20      6
125.9732  1.96191e-18  9.18109e-21      7
125.9732  1.98985e-18  9.73315e-21      7
126.0385  1.92654e-18  1.41311e-20      6
126.0385  2.23274e-18  1.39426e-20      6
126.1278  1.96567e-18  9.24151e-21      7
126.1278  2.01186e-18  1.41790e-20      7
126.1735  1.91406e-18  1.17340e-20      6
126.1736  2.22048e-18  1.20921e-20      6
126.2821  1.97424e-18  8.57305e-21      7
126.2822  2.00402e-18  1.21416e-20      7
126.3085  2.20923e-18  1.54405e-20      6
126.3085  1.92688e-18  1.39748e-20      6
126.4362  1.97783e-18  1.12508e-20      7
126.4362  1.99985e-18  1.11976e-20      7
126.4435  2.21262e-18  1.43191e-20      6
126.4435  1.92570e-18  1.37006e-20      6
126.5784  1.88137e-18  1.15837e-20      6
126.5785  2.20043e-18  1.43825e-20      6
126.5899  1.97428e-18  9.43711e-21      7
126.5899  1.98682e-18  1.11950e-20      7
126.7133  1.88174e-18  1.41879e-20      6
126.7134  2.18887e-18  1.32188e-20      6
126.7434  1.95842e-18  1.05923e-20      7
126.7434  1.96397e-18  1.05036e-20      7
126.8482  1.84789e-18  1.20195e-20      6
126.8482  2.20199e-18  1.61965e-20      6
126.8966  1.93120e-18  8.58839e-21      7
126.8966  1.91943e-18  1.10086e-20      7
126.9830  2.17836e-18  1.58863e-20      6
126.9830  1.85490e-18  1.35939e-20      6
127.0495  1.89543e-18  1.15505e-20      7
127.0495  1.92573e-18  1.04505e-20      7
127.1177  2.18525e-18  1.75593e-20      6
127.1177  1.82375e-18  1.16518e-20      6
127.1870  1.90027e-18  9.36216e-21      7
127.1870  1.93998e-18  1.15972e-20      7
127.2392  1.82678e-18  1.19456e-20      6
127.2393  2.19815e-18  1.21368e-20      6
127.3394  1.90866e-18  9.98040e-21      7
127.3394  1.93475e-18  1.01766e-20      7
127.3739  1.81398e-18  9.63744e-21      6
127.3739  2.17529e-18  1.36552e-20      6
127.4915  1.91455e-18  1.32363e-20      7
127.4915  1.92826e-18  1.17549e-20      7
127.5086  2.15790e-18  1.70748e-20      6
127.5087  1.81360e-18  1.28184e-20      6
127.6434  2.14906e-18  1.41542e-20      6
127.6434  1.80447e-18  1.39749e-20      6
127.6434  1.89951e-18  1.49522e-20      7
127.6434  1.91054e-18  8.41317e-21      7
127.7781  2.14896e-18  1.22048e-20      6
127.7781  1.78400e-18  1.40563e-20      6
127.7951  1.88936e-18  9.90539e-21      7
127.7951  1.91592e-18  9.17032e-21      7
127.9127  2.16429e-18  1.28982e-20      6
127.9127  1.78046e-18  1.55284e-20      6
127.9465  1.89788e-18  7.81873e-21      7
127.9465  1.92428e-18  1.07583e-20      7
128.0975  1.91580e-18  1.06657e-20      7
128.0975  1.90416e-18  1.06542e-20      7
128.2484  1.91486e-18  1.05565e-20      7
128.2484  1.87538e-18  9.15396e-21      7
128.3990  1.89451e-18  1.27921e-20      7
128.3990  1.86323e-18  8.34339e-21      7
128.5492  1.87908e-18  8.40302e-21      7
128.5493  1.85769e-18  1.00453e-20      7
128.6993  1.86918e-18  9.57057e-21      7
128.6993  1.84493e-18  8.69090e-21      7
128.8492  1.85512e-18  8.27135e-21      7
128.8492  1.81771e-18  1.06334e-20      7
128.9986  1.80906e-18  1.20798e-20      7
128.9987  1.82496e-18  8.48494e-21      7
129.1480  1.79119e-18  1.05288e-20      7
129.1481  1.81221e-18  8.28650e-21      7
129.2823  1.80459e-18  1.09177e-20      7
129.2823  1.77373e-18  1.06282e-20      7
129.4312  1.80394e-18  1.19674e-20      7
129.4312  1.74022e-18  9.00343e-21      7
129.5798  1.75514e-18  9.52313e-21      7
129.5798  1.78883e-18  1.14364e-20      7
129.7282  1.76050e-18  8.87373e-21      7
129.7282  1.77780e-18  8.25784e-21      7
129.8763  1.77843e-18  8.84489e-21      7
129.8763  1.76402e-18  9.63837e-21      7
130.0242  1.75150e-18  8.83279e-21      7
130.0242  1.76265e-18  9.88234e-21      7
130.1719  1.75114e-18  1.01633e-20      7
130.1719  1.75507e-18  1.00523e-20      7
130.3194  1.74106e-18  8.55485e-21      7
130.3194  1.75810e-18  9.60842e-21      7
130.4666  1.73130e-18  8.90035e-21      7
130.4666  1.75488e-18  9.31064e-21      7
130.6136  1.73719e-18  9.23237e-21      7
130.6136  1.73403e-18  9.95461e-21      7
130.7603  1.71817e-18  1.02235e-20      7
130.7603  1.73452e-18  9.21454e-21      7
130.9068  1.71404e-18  9.42351e-21      7
130.9068  1.74518e-18  9.81150e-21      7
131.0531  1.71878e-18  1.09676e-20      7
131.0531  1.72893e-18  8.68457e-21      7
131.1992  1.68800e-18  7.93054e-21      7
131.1992  1.73223e-18  7.42623e-21      7
131.3451  1.73018e-18  7.32119e-21      7
131.3451  1.68017e-18  8.95717e-21      7
131.4908  1.74395e-18  8.66541e-21      7
131.4908  1.67566e-18  8.96132e-21      7
131.6361  1.72184e-18  7.42233e-21      7
131.6362  1.66323e-18  8.41217e-21      7
131.7813  1.72679e-18  7.13757e-21      7
131.7814  1.67183e-18  9.41588e-21      7
131.9120  1.71882e-18  7.74040e-21      7
131.9262  1.66526e-18  1.02050e-20      7
132.0567  1.70923e-18  8.53664e-21      7
132.0567  1.65466e-18  1.07335e-20      7
132.2013  1.64131e-18  8.61428e-21      7
132.2013  1.70580e-18  9.44460e-21      7
132.3457  1.69724e-18  8.34091e-21      7
132.3457  1.64134e-18  8.08739e-21      7
132.4899  1.62632e-18  1.03740e-20      7
132.4899  1.69037e-18  8.55751e-21      7
132.6339  1.61376e-18  7.43016e-21      7
132.6339  1.69849e-18  9.82577e-21      7
132.7776  1.70097e-18  8.37835e-21      7
132.7776  1.61016e-18  8.56744e-21      7
132.9212  1.68467e-18  8.17105e-21      7
132.9212  1.59997e-18  7.85841e-21      7
133.0646  1.68496e-18  8.66936e-21      7
133.0647  1.59006e-18  7.56650e-21      7
133.2078  1.69854e-18  1.10513e-20      7
133.2078  1.58878e-18  7.68027e-21      7
133.3508  1.59050e-18  8.13813e-21      7
133.3508  1.67583e-18  8.81830e-21      7
133.4936  1.58876e-18  8.19417e-21      7
133.4937  1.67243e-18  9.51636e-21      7
133.6362  1.57234e-18  7.77419e-21      7
133.6363  1.66212e-18  8.57098e-21      7
133.7786  1.56697e-18  7.28601e-21      7
133.7787  1.66918e-18  1.28019e-20      7
133.9208  1.56870e-18  8.66248e-21      7
133.9209  1.63763e-18  7.79534e-21      7
134.0489  1.63199e-18  1.10119e-20      7
134.0628  1.54436e-18  7.70256e-21      7
134.1906  1.62760e-18  1.01407e-20      7
134.1907  1.53041e-18  7.66581e-21      7
134.3323  1.66720e-18  1.16132e-20      7
134.3323  1.53277e-18  7.83978e-21      7
134.4738  1.62964e-18  9.72837e-21      7
134.4738  1.51844e-18  8.90529e-21      7
134.6151  1.62626e-18  7.85716e-21      7
134.6151  1.51305e-18  1.00704e-20      7
134.7563  1.51444e-18  8.69448e-21      7
134.7563  1.61106e-18  1.02680e-20      7
134.8972  1.60877e-18  9.46775e-21      7
134.8973  1.50194e-18  9.67602e-21      7
135.0381  1.60547e-18  1.08496e-20      7
135.0381  1.50070e-18  7.93906e-21      7
135.1786  1.50456e-18  7.40244e-21      7
135.1787  1.60574e-18  1.13393e-20      7
135.3192  1.51356e-18  7.63108e-21      7
135.3192  1.59109e-18  6.96896e-21      7
135.4594  1.52245e-18  9.44405e-21      7
135.4594  1.60723e-18  8.52917e-21      7
135.5995  1.51828e-18  7.74120e-21      7
135.5995  1.59733e-18  9.80631e-21      7
135.7395  1.51753e-18  9.45523e-21      7
135.7395  1.60549e-18  1.25586e-20      7
135.8793  1.50611e-18  9.57025e-21      7
135.8793  1.58328e-18  8.02236e-21      7
136.0189  1.57694e-18  1.06943e-20      7
136.0189  1.49925e-18  1.09913e-20      7
136.1584  1.49411e-18  1.21803e-20      7
136.1584  1.57757e-18  1.05403e-20      7
136.2977  1.56804e-18  9.44764e-21      7
136.2977  1.49362e-18  1.18057e-20      7
136.4229  1.47781e-18  1.09579e-20      7
136.4229  1.56919e-18  1.24408e-20      7
136.5619  1.48045e-18  1.38633e-20      7
136.5620  1.57035e-18  9.28315e-21      7
136.7008  1.46288e-18  1.33980e-20      7
136.7008  1.56324e-18  1.12832e-20      7
136.8395  1.56091e-18  1.04612e-20      7
136.8395  1.45434e-18  1.20205e-20      7
136.9780  1.55236e-18  9.36581e-21      7
136.9780  1.43974e-18  1.32711e-20      7
137.1164  1.54759e-18  1.00828e-20      7
137.1164  1.43834e-18  1.16696e-20      7
137.2547  1.44445e-18  1.21290e-20      7
137.2547  1.51910e-18  1.08766e-20      7
137.3928  1.42564e-18  7.87024e-21      7
137.3928  1.51008e-18  7.96030e-21      7
137.5308  1.41702e-18  9.55393e-21      7
137.5308  1.51096e-18  8.87539e-21      7
137.6686  1.40811e-18  6.13665e-21      7
137.6686  1.51998e-18  7.92303e-21      7
137.8062  1.41861e-18  8.00177e-21      7
137.8063  1.50656e-18  7.43071e-21      7
137.9438  1.39784e-18  6.98343e-21      7
137.9438  1.49944e-18  7.98913e-21      7
138.0810  1.48927e-18  7.87681e-21      7
138.0811  1.39064e-18  8.75175e-21      7
138.2185  1.38870e-18  7.79282e-21      7
138.2185  1.49446e-18  7.32787e-21      7
138.3556  1.38542e-18  8.80781e-21      7
138.3556  1.50321e-18  1.46367e-20      7
